FIPS Code,County Name,State
31017,"Brown County, Nebraska",NEBRASKA
31147,"Richardson County, Nebraska",NEBRASKA
31031,"Cherry County, Nebraska",NEBRASKA
31001,"Adams County, Nebraska",NEBRASKA
31027,"Cedar County, Nebraska",NEBRASKA
31173,"Thurston County, Nebraska",NEBRASKA
31103,"Keya Paha County, Nebraska",NEBRASKA
31019,"Buffalo County, Nebraska",NEBRASKA
31169,"Thayer County, Nebraska",NEBRASKA
31097,"Johnson County, Nebraska",NEBRASKA
31075,"Grant County, Nebraska",NEBRASKA
31091,"Hooker County, Nebraska",NEBRASKA
31095,"Jefferson County, Nebraska",NEBRASKA
31039,"Cuming County, Nebraska",NEBRASKA
31037,"Colfax County, Nebraska",NEBRASKA
31155,"Saunders County, Nebraska",NEBRASKA
31175,"Valley County, Nebraska",NEBRASKA
31133,"Pawnee County, Nebraska",NEBRASKA
31181,"Webster County, Nebraska",NEBRASKA
31179,"Wayne County, Nebraska",NEBRASKA
31089,"Holt County, Nebraska",NEBRASKA
31107,"Knox County, Nebraska",NEBRASKA
31067,"Gage County, Nebraska",NEBRASKA
31023,"Butler County, Nebraska",NEBRASKA
31041,"Custer County, Nebraska",NEBRASKA
31159,"Seward County, Nebraska",NEBRASKA
31093,"Howard County, Nebraska",NEBRASKA
31085,"Hayes County, Nebraska",NEBRASKA
31021,"Burt County, Nebraska",NEBRASKA
31125,"Nance County, Nebraska",NEBRASKA
31009,"Blaine County, Nebraska",NEBRASKA
31073,"Gosper County, Nebraska",NEBRASKA
31057,"Dundy County, Nebraska",NEBRASKA
31143,"Polk County, Nebraska",NEBRASKA
31139,"Pierce County, Nebraska",NEBRASKA
31071,"Garfield County, Nebraska",NEBRASKA
31145,"Red Willow County, Nebraska",NEBRASKA
31011,"Boone County, Nebraska",NEBRASKA
31005,"Arthur County, Nebraska",NEBRASKA
31081,"Hamilton County, Nebraska",NEBRASKA
31015,"Boyd County, Nebraska",NEBRASKA
31117,"McPherson County, Nebraska",NEBRASKA
31063,"Frontier County, Nebraska",NEBRASKA
31177,"Washington County, Nebraska",NEBRASKA
31045,"Dawes County, Nebraska",NEBRASKA
31115,"Loup County, Nebraska",NEBRASKA
31055,"Douglas County, Nebraska",NEBRASKA
31053,"Dodge County, Nebraska",NEBRASKA
31049,"Deuel County, Nebraska",NEBRASKA
31047,"Dawson County, Nebraska",NEBRASKA
31129,"Nuckolls County, Nebraska",NEBRASKA
31121,"Merrick County, Nebraska",NEBRASKA
31087,"Hitchcock County, Nebraska",NEBRASKA
31165,"Sioux County, Nebraska",NEBRASKA
31007,"Banner County, Nebraska",NEBRASKA
31123,"Morrill County, Nebraska",NEBRASKA
31157,"Scotts Bluff County, Nebraska",NEBRASKA
31149,"Rock County, Nebraska",NEBRASKA
31119,"Madison County, Nebraska",NEBRASKA
31105,"Kimball County, Nebraska",NEBRASKA
31043,"Dakota County, Nebraska",NEBRASKA
31065,"Furnas County, Nebraska",NEBRASKA
31029,"Chase County, Nebraska",NEBRASKA
31025,"Cass County, Nebraska",NEBRASKA
31163,"Sherman County, Nebraska",NEBRASKA
31083,"Harlan County, Nebraska",NEBRASKA
31161,"Sheridan County, Nebraska",NEBRASKA
32003,"Clark County, Nevada",NEVADA
32021,"Mineral County, Nevada",NEVADA
32015,"Lander County, Nevada",NEVADA
32001,"Churchill County, Nevada",NEVADA
32011,"Eureka County, Nevada",NEVADA
32031,"Washoe County, Nevada",NEVADA
32019,"Lyon County, Nevada",NEVADA
32009,"Esmeralda County, Nevada",NEVADA
32510,"Carson City, Nevada",NEVADA
32013,"Humboldt County, Nevada",NEVADA
32033,"White Pine County, Nevada",NEVADA
32007,"Elko County, Nevada",NEVADA
32017,"Lincoln County, Nevada",NEVADA
32023,"Nye County, Nevada",NEVADA
32027,"Pershing County, Nevada",NEVADA
32029,"Storey County, Nevada",NEVADA
32005,"Douglas County, Nevada",NEVADA
33007,"Coos County, New Hampshire",NEW HAMPSHIRE
33017,"Strafford County, New Hampshire",NEW HAMPSHIRE
33015,"Rockingham County, New Hampshire",NEW HAMPSHIRE
33009,"Grafton County, New Hampshire",NEW HAMPSHIRE
33019,"Sullivan County, New Hampshire",NEW HAMPSHIRE
33011,"Hillsborough County, New Hampshire",NEW HAMPSHIRE
33003,"Carroll County, New Hampshire",NEW HAMPSHIRE
33001,"Belknap County, New Hampshire",NEW HAMPSHIRE
33005,"Cheshire County, New Hampshire",NEW HAMPSHIRE
33013,"Merrimack County, New Hampshire",NEW HAMPSHIRE
34013,"Essex County, New Jersey",NEW JERSEY
34019,"Hunterdon County, New Jersey",NEW JERSEY
34007,"Camden County, New Jersey",NEW JERSEY
34031,"Passaic County, New Jersey",NEW JERSEY
34011,"Cumberland County, New Jersey",NEW JERSEY
34001,"Atlantic County, New Jersey",NEW JERSEY
34021,"Mercer County, New Jersey",NEW JERSEY
34035,"Somerset County, New Jersey",NEW JERSEY
34027,"Morris County, New Jersey",NEW JERSEY
34023,"Middlesex County, New Jersey",NEW JERSEY
34015,"Gloucester County, New Jersey",NEW JERSEY
34041,"Warren County, New Jersey",NEW JERSEY
34003,"Bergen County, New Jersey",NEW JERSEY
34005,"Burlington County, New Jersey",NEW JERSEY
34033,"Salem County, New Jersey",NEW JERSEY
34009,"Cape May County, New Jersey",NEW JERSEY
34029,"Ocean County, New Jersey",NEW JERSEY
34037,"Sussex County, New Jersey",NEW JERSEY
34017,"Hudson County, New Jersey",NEW JERSEY
34039,"Union County, New Jersey",NEW JERSEY
34025,"Monmouth County, New Jersey",NEW JERSEY
35021,"Harding County, New Mexico",NEW MEXICO
35045,"San Juan County, New Mexico",NEW MEXICO
35055,"Taos County, New Mexico",NEW MEXICO
35011,"De Baca County, New Mexico",NEW MEXICO
35033,"Mora County, New Mexico",NEW MEXICO
35007,"Colfax County, New Mexico",NEW MEXICO
35015,"Eddy County, New Mexico",NEW MEXICO
35051,"Sierra County, New Mexico",NEW MEXICO
35017,"Grant County, New Mexico",NEW MEXICO
35039,"Rio Arriba County, New Mexico",NEW MEXICO
35019,"Guadalupe County, New Mexico",NEW MEXICO
35061,"Valencia County, New Mexico",NEW MEXICO
35027,"Lincoln County, New Mexico",NEW MEXICO
35013,"Dona Ana County, New Mexico",NEW MEXICO
35009,"Curry County, New Mexico",NEW MEXICO
35023,"Hidalgo County, New Mexico",NEW MEXICO
35037,"Quay County, New Mexico",NEW MEXICO
35025,"Lea County, New Mexico",NEW MEXICO
35053,"Socorro County, New Mexico",NEW MEXICO
35041,"Roosevelt County, New Mexico",NEW MEXICO
35059,"Union County, New Mexico",NEW MEXICO
35035,"Otero County, New Mexico",NEW MEXICO
35005,"Chaves County, New Mexico",NEW MEXICO
35057,"Torrance County, New Mexico",NEW MEXICO
35043,"Sandoval County, New Mexico",NEW MEXICO
35006,"Cibola County, New Mexico",NEW MEXICO
35047,"San Miguel County, New Mexico",NEW MEXICO
35031,"McKinley County, New Mexico",NEW MEXICO
35049,"Santa Fe County, New Mexico",NEW MEXICO
35001,"Bernalillo County, New Mexico",NEW MEXICO
35003,"Catron County, New Mexico",NEW MEXICO
35028,"Los Alamos County, New Mexico",NEW MEXICO
35029,"Luna County, New Mexico",NEW MEXICO
36103,"Suffolk County, New York",NEW YORK
36119,"Westchester County, New York",NEW YORK
36031,"Essex County, New York",NEW YORK
36025,"Delaware County, New York",NEW YORK
36111,"Ulster County, New York",NEW YORK
36043,"Herkimer County, New York",NEW YORK
36091,"Saratoga County, New York",NEW YORK
36017,"Chenango County, New York",NEW YORK
36013,"Chautauqua County, New York",NEW YORK
36009,"Cattaraugus County, New York",NEW YORK
36115,"Washington County, New York",NEW YORK
36071,"Orange County, New York",NEW YORK
36051,"Livingston County, New York",NEW YORK
36067,"Onondaga County, New York",NEW YORK
36113,"Warren County, New York",NEW YORK
36065,"Oneida County, New York",NEW YORK
36059,"Nassau County, New York",NEW YORK
36081,"Queens County, New York",NEW YORK
36053,"Madison County, New York",NEW YORK
36105,"Sullivan County, New York",NEW YORK
36047,"Kings County, New York",NEW YORK
36077,"Otsego County, New York",NEW YORK
36063,"Niagara County, New York",NEW YORK
36045,"Jefferson County, New York",NEW YORK
36075,"Oswego County, New York",NEW YORK
36061,"New York County, New York",NEW YORK
36029,"Erie County, New York",NEW YORK
36003,"Allegany County, New York",NEW YORK
36097,"Schuyler County, New York",NEW YORK
36005,"Bronx County, New York",NEW YORK
36109,"Tompkins County, New York",NEW YORK
36035,"Fulton County, New York",NEW YORK
36089,"St. Lawrence County, New York",NEW YORK
36055,"Monroe County, New York",NEW YORK
36039,"Greene County, New York",NEW YORK
36049,"Lewis County, New York",NEW YORK
36011,"Cayuga County, New York",NEW YORK
36015,"Chemung County, New York",NEW YORK
36079,"Putnam County, New York",NEW YORK
36027,"Dutchess County, New York",NEW YORK
36121,"Wyoming County, New York",NEW YORK
36107,"Tioga County, New York",NEW YORK
36007,"Broome County, New York",NEW YORK
36019,"Clinton County, New York",NEW YORK
36095,"Schoharie County, New York",NEW YORK
36041,"Hamilton County, New York",NEW YORK
36117,"Wayne County, New York",NEW YORK
36073,"Orleans County, New York",NEW YORK
36123,"Yates County, New York",NEW YORK
36023,"Cortland County, New York",NEW YORK
36093,"Schenectady County, New York",NEW YORK
36037,"Genesee County, New York",NEW YORK
36069,"Ontario County, New York",NEW YORK
36099,"Seneca County, New York",NEW YORK
36083,"Rensselaer County, New York",NEW YORK
36021,"Columbia County, New York",NEW YORK
36033,"Franklin County, New York",NEW YORK
36057,"Montgomery County, New York",NEW YORK
36001,"Albany County, New York",NEW YORK
36101,"Steuben County, New York",NEW YORK
36085,"Richmond County, New York",NEW YORK
36087,"Rockland County, New York",NEW YORK
37039,"Cherokee County, North Carolina",NORTH CAROLINA
37159,"Rowan County, North Carolina",NORTH CAROLINA
37171,"Surry County, North Carolina",NORTH CAROLINA
37107,"Lenoir County, North Carolina",NORTH CAROLINA
37017,"Bladen County, North Carolina",NORTH CAROLINA
37193,"Wilkes County, North Carolina",NORTH CAROLINA
37111,"McDowell County, North Carolina",NORTH CAROLINA
37089,"Henderson County, North Carolina",NORTH CAROLINA
37167,"Stanly County, North Carolina",NORTH CAROLINA
37175,"Transylvania County, North Carolina",NORTH CAROLINA
37105,"Lee County, North Carolina",NORTH CAROLINA
37165,"Scotland County, North Carolina",NORTH CAROLINA
37139,"Pasquotank County, North Carolina",NORTH CAROLINA
37131,"Northampton County, North Carolina",NORTH CAROLINA
37115,"Madison County, North Carolina",NORTH CAROLINA
37119,"Mecklenburg County, North Carolina",NORTH CAROLINA
37183,"Wake County, North Carolina",NORTH CAROLINA
37163,"Sampson County, North Carolina",NORTH CAROLINA
37021,"Buncombe County, North Carolina",NORTH CAROLINA
37173,"Swain County, North Carolina",NORTH CAROLINA
37179,"Union County, North Carolina",NORTH CAROLINA
37147,"Pitt County, North Carolina",NORTH CAROLINA
37083,"Halifax County, North Carolina",NORTH CAROLINA
37079,"Greene County, North Carolina",NORTH CAROLINA
37127,"Nash County, North Carolina",NORTH CAROLINA
37141,"Pender County, North Carolina",NORTH CAROLINA
37023,"Burke County, North Carolina",NORTH CAROLINA
37161,"Rutherford County, North Carolina",NORTH CAROLINA
37129,"New Hanover County, North Carolina",NORTH CAROLINA
37123,"Montgomery County, North Carolina",NORTH CAROLINA
37051,"Cumberland County, North Carolina",NORTH CAROLINA
37087,"Haywood County, North Carolina",NORTH CAROLINA
37053,"Currituck County, North Carolina",NORTH CAROLINA
37037,"Chatham County, North Carolina",NORTH CAROLINA
37125,"Moore County, North Carolina",NORTH CAROLINA
37157,"Rockingham County, North Carolina",NORTH CAROLINA
37155,"Robeson County, North Carolina",NORTH CAROLINA
37121,"Mitchell County, North Carolina",NORTH CAROLINA
37199,"Yancey County, North Carolina",NORTH CAROLINA
37007,"Anson County, North Carolina",NORTH CAROLINA
37093,"Hoke County, North Carolina",NORTH CAROLINA
37117,"Martin County, North Carolina",NORTH CAROLINA
37153,"Richmond County, North Carolina",NORTH CAROLINA
37055,"Dare County, North Carolina",NORTH CAROLINA
37029,"Camden County, North Carolina",NORTH CAROLINA
37149,"Polk County, North Carolina",NORTH CAROLINA
37065,"Edgecombe County, North Carolina",NORTH CAROLINA
37069,"Franklin County, North Carolina",NORTH CAROLINA
37075,"Graham County, North Carolina",NORTH CAROLINA
37047,"Columbus County, North Carolina",NORTH CAROLINA
37015,"Bertie County, North Carolina",NORTH CAROLINA
37133,"Onslow County, North Carolina",NORTH CAROLINA
37085,"Harnett County, North Carolina",NORTH CAROLINA
37103,"Jones County, North Carolina",NORTH CAROLINA
37057,"Davidson County, North Carolina",NORTH CAROLINA
37091,"Hertford County, North Carolina",NORTH CAROLINA
37019,"Brunswick County, North Carolina",NORTH CAROLINA
37031,"Carteret County, North Carolina",NORTH CAROLINA
37043,"Clay County, North Carolina",NORTH CAROLINA
37101,"Johnston County, North Carolina",NORTH CAROLINA
37099,"Jackson County, North Carolina",NORTH CAROLINA
37013,"Beaufort County, North Carolina",NORTH CAROLINA
37137,"Pamlico County, North Carolina",NORTH CAROLINA
37059,"Davie County, North Carolina",NORTH CAROLINA
37113,"Macon County, North Carolina",NORTH CAROLINA
37009,"Ashe County, North Carolina",NORTH CAROLINA
37049,"Craven County, North Carolina",NORTH CAROLINA
37177,"Tyrrell County, North Carolina",NORTH CAROLINA
37067,"Forsyth County, North Carolina",NORTH CAROLINA
37077,"Granville County, North Carolina",NORTH CAROLINA
37001,"Alamance County, North Carolina",NORTH CAROLINA
37063,"Durham County, North Carolina",NORTH CAROLINA
37041,"Chowan County, North Carolina",NORTH CAROLINA
37011,"Avery County, North Carolina",NORTH CAROLINA
37181,"Vance County, North Carolina",NORTH CAROLINA
37195,"Wilson County, North Carolina",NORTH CAROLINA
37185,"Warren County, North Carolina",NORTH CAROLINA
37197,"Yadkin County, North Carolina",NORTH CAROLINA
37189,"Watauga County, North Carolina",NORTH CAROLINA
37045,"Cleveland County, North Carolina",NORTH CAROLINA
37151,"Randolph County, North Carolina",NORTH CAROLINA
37035,"Catawba County, North Carolina",NORTH CAROLINA
37027,"Caldwell County, North Carolina",NORTH CAROLINA
37169,"Stokes County, North Carolina",NORTH CAROLINA
37135,"Orange County, North Carolina",NORTH CAROLINA
37145,"Person County, North Carolina",NORTH CAROLINA
37109,"Lincoln County, North Carolina",NORTH CAROLINA
37061,"Duplin County, North Carolina",NORTH CAROLINA
37187,"Washington County, North Carolina",NORTH CAROLINA
37081,"Guilford County, North Carolina",NORTH CAROLINA
37143,"Perquimans County, North Carolina",NORTH CAROLINA
37005,"Alleghany County, North Carolina",NORTH CAROLINA
37033,"Caswell County, North Carolina",NORTH CAROLINA
37025,"Cabarrus County, North Carolina",NORTH CAROLINA
37095,"Hyde County, North Carolina",NORTH CAROLINA
37073,"Gates County, North Carolina",NORTH CAROLINA
37191,"Wayne County, North Carolina",NORTH CAROLINA
37071,"Gaston County, North Carolina",NORTH CAROLINA
37003,"Alexander County, North Carolina",NORTH CAROLINA
37097,"Iredell County, North Carolina",NORTH CAROLINA
38099,"Walsh County, North Dakota",NORTH DAKOTA
38031,"Foster County, North Dakota",NORTH DAKOTA
38097,"Traill County, North Dakota",NORTH DAKOTA
38005,"Benson County, North Dakota",NORTH DAKOTA
38055,"McLean County, North Dakota",NORTH DAKOTA
38105,"Williams County, North Dakota",NORTH DAKOTA
38085,"Sioux County, North Dakota",NORTH DAKOTA
38067,"Pembina County, North Dakota",NORTH DAKOTA
38077,"Richland County, North Dakota",NORTH DAKOTA
38071,"Ramsey County, North Dakota",NORTH DAKOTA
38059,"Morton County, North Dakota",NORTH DAKOTA
38037,"Grant County, North Dakota",NORTH DAKOTA
38103,"Wells County, North Dakota",NORTH DAKOTA
38053,"McKenzie County, North Dakota",NORTH DAKOTA
38035,"Grand Forks County, North Dakota",NORTH DAKOTA
38017,"Cass County, North Dakota",NORTH DAKOTA
38001,"Adams County, North Dakota",NORTH DAKOTA
38065,"Oliver County, North Dakota",NORTH DAKOTA
38027,"Eddy County, North Dakota",NORTH DAKOTA
38063,"Nelson County, North Dakota",NORTH DAKOTA
38075,"Renville County, North Dakota",NORTH DAKOTA
38095,"Towner County, North Dakota",NORTH DAKOTA
38015,"Burleigh County, North Dakota",NORTH DAKOTA
38043,"Kidder County, North Dakota",NORTH DAKOTA
38045,"LaMoure County, North Dakota",NORTH DAKOTA
38039,"Griggs County, North Dakota",NORTH DAKOTA
38029,"Emmons County, North Dakota",NORTH DAKOTA
38081,"Sargent County, North Dakota",NORTH DAKOTA
38087,"Slope County, North Dakota",NORTH DAKOTA
38007,"Billings County, North Dakota",NORTH DAKOTA
38013,"Burke County, North Dakota",NORTH DAKOTA
38101,"Ward County, North Dakota",NORTH DAKOTA
38041,"Hettinger County, North Dakota",NORTH DAKOTA
38089,"Stark County, North Dakota",NORTH DAKOTA
38003,"Barnes County, North Dakota",NORTH DAKOTA
38073,"Ransom County, North Dakota",NORTH DAKOTA
38083,"Sheridan County, North Dakota",NORTH DAKOTA
38021,"Dickey County, North Dakota",NORTH DAKOTA
38079,"Rolette County, North Dakota",NORTH DAKOTA
38011,"Bowman County, North Dakota",NORTH DAKOTA
38061,"Mountrail County, North Dakota",NORTH DAKOTA
38091,"Steele County, North Dakota",NORTH DAKOTA
38047,"Logan County, North Dakota",NORTH DAKOTA
38069,"Pierce County, North Dakota",NORTH DAKOTA
38033,"Golden Valley County, North Dakota",NORTH DAKOTA
38057,"Mercer County, North Dakota",NORTH DAKOTA
38009,"Bottineau County, North Dakota",NORTH DAKOTA
38093,"Stutsman County, North Dakota",NORTH DAKOTA
38025,"Dunn County, North Dakota",NORTH DAKOTA
38051,"McIntosh County, North Dakota",NORTH DAKOTA
38023,"Divide County, North Dakota",NORTH DAKOTA
38019,"Cavalier County, North Dakota",NORTH DAKOTA
38049,"McHenry County, North Dakota",NORTH DAKOTA
39035,"Cuyahoga County, Ohio",OHIO
39123,"Ottawa County, Ohio",OHIO
39095,"Lucas County, Ohio",OHIO
39011,"Auglaize County, Ohio",OHIO
39043,"Erie County, Ohio",OHIO
39051,"Fulton County, Ohio",OHIO
39069,"Henry County, Ohio",OHIO
39025,"Clermont County, Ohio",OHIO
39151,"Stark County, Ohio",OHIO
39129,"Pickaway County, Ohio",OHIO
39133,"Portage County, Ohio",OHIO
39127,"Perry County, Ohio",OHIO
39003,"Allen County, Ohio",OHIO
39019,"Carroll County, Ohio",OHIO
39139,"Richland County, Ohio",OHIO
39165,"Warren County, Ohio",OHIO
39161,"Van Wert County, Ohio",OHIO
39099,"Mahoning County, Ohio",OHIO
39169,"Wayne County, Ohio",OHIO
39097,"Madison County, Ohio",OHIO
39135,"Preble County, Ohio",OHIO
39029,"Columbiana County, Ohio",OHIO
39027,"Clinton County, Ohio",OHIO
39077,"Huron County, Ohio",OHIO
39007,"Ashtabula County, Ohio",OHIO
39033,"Crawford County, Ohio",OHIO
39009,"Athens County, Ohio",OHIO
39047,"Fayette County, Ohio",OHIO
39071,"Highland County, Ohio",OHIO
39059,"Guernsey County, Ohio",OHIO
39137,"Putnam County, Ohio",OHIO
39117,"Morrow County, Ohio",OHIO
39087,"Lawrence County, Ohio",OHIO
39039,"Defiance County, Ohio",OHIO
39021,"Champaign County, Ohio",OHIO
39115,"Morgan County, Ohio",OHIO
39053,"Gallia County, Ohio",OHIO
39159,"Union County, Ohio",OHIO
39013,"Belmont County, Ohio",OHIO
39089,"Licking County, Ohio",OHIO
39041,"Delaware County, Ohio",OHIO
39023,"Clark County, Ohio",OHIO
39119,"Muskingum County, Ohio",OHIO
39049,"Franklin County, Ohio",OHIO
39093,"Lorain County, Ohio",OHIO
39103,"Medina County, Ohio",OHIO
39083,"Knox County, Ohio",OHIO
39155,"Trumbull County, Ohio",OHIO
39081,"Jefferson County, Ohio",OHIO
39037,"Darke County, Ohio",OHIO
39005,"Ashland County, Ohio",OHIO
39107,"Mercer County, Ohio",OHIO
39173,"Wood County, Ohio",OHIO
39065,"Hardin County, Ohio",OHIO
39079,"Jackson County, Ohio",OHIO
39109,"Miami County, Ohio",OHIO
39143,"Sandusky County, Ohio",OHIO
39045,"Fairfield County, Ohio",OHIO
39085,"Lake County, Ohio",OHIO
39171,"Williams County, Ohio",OHIO
39061,"Hamilton County, Ohio",OHIO
39017,"Butler County, Ohio",OHIO
39175,"Wyandot County, Ohio",OHIO
39063,"Hancock County, Ohio",OHIO
39141,"Ross County, Ohio",OHIO
39167,"Washington County, Ohio",OHIO
39105,"Meigs County, Ohio",OHIO
39073,"Hocking County, Ohio",OHIO
39145,"Scioto County, Ohio",OHIO
39111,"Monroe County, Ohio",OHIO
39149,"Shelby County, Ohio",OHIO
39101,"Marion County, Ohio",OHIO
39075,"Holmes County, Ohio",OHIO
39153,"Summit County, Ohio",OHIO
39067,"Harrison County, Ohio",OHIO
39001,"Adams County, Ohio",OHIO
39125,"Paulding County, Ohio",OHIO
39057,"Greene County, Ohio",OHIO
39157,"Tuscarawas County, Ohio",OHIO
39147,"Seneca County, Ohio",OHIO
39163,"Vinton County, Ohio",OHIO
39031,"Coshocton County, Ohio",OHIO
39113,"Montgomery County, Ohio",OHIO
39091,"Logan County, Ohio",OHIO
39121,"Noble County, Ohio",OHIO
39015,"Brown County, Ohio",OHIO
39131,"Pike County, Ohio",OHIO
39055,"Geauga County, Ohio",OHIO
40145,"Wagoner County, Oklahoma",OKLAHOMA
40097,"Mayes County, Oklahoma",OKLAHOMA
40087,"McClain County, Oklahoma",OKLAHOMA
40013,"Bryan County, Oklahoma",OKLAHOMA
40077,"Latimer County, Oklahoma",OKLAHOMA
40133,"Seminole County, Oklahoma",OKLAHOMA
40117,"Pawnee County, Oklahoma",OKLAHOMA
40125,"Pottawatomie County, Oklahoma",OKLAHOMA
40135,"Sequoyah County, Oklahoma",OKLAHOMA
40027,"Cleveland County, Oklahoma",OKLAHOMA
40113,"Osage County, Oklahoma",OKLAHOMA
40023,"Choctaw County, Oklahoma",OKLAHOMA
40067,"Jefferson County, Oklahoma",OKLAHOMA
40075,"Kiowa County, Oklahoma",OKLAHOMA
40079,"Le Flore County, Oklahoma",OKLAHOMA
40065,"Jackson County, Oklahoma",OKLAHOMA
40101,"Muskogee County, Oklahoma",OKLAHOMA
40141,"Tillman County, Oklahoma",OKLAHOMA
40095,"Marshall County, Oklahoma",OKLAHOMA
40089,"McCurtain County, Oklahoma",OKLAHOMA
40111,"Okmulgee County, Oklahoma",OKLAHOMA
40071,"Kay County, Oklahoma",OKLAHOMA
40049,"Garvin County, Oklahoma",OKLAHOMA
40051,"Grady County, Oklahoma",OKLAHOMA
40021,"Cherokee County, Oklahoma",OKLAHOMA
40017,"Canadian County, Oklahoma",OKLAHOMA
40123,"Pontotoc County, Oklahoma",OKLAHOMA
40031,"Comanche County, Oklahoma",OKLAHOMA
40053,"Grant County, Oklahoma",OKLAHOMA
40105,"Nowata County, Oklahoma",OKLAHOMA
40139,"Texas County, Oklahoma",OKLAHOMA
40103,"Noble County, Oklahoma",OKLAHOMA
40005,"Atoka County, Oklahoma",OKLAHOMA
40119,"Payne County, Oklahoma",OKLAHOMA
40153,"Woodward County, Oklahoma",OKLAHOMA
40063,"Hughes County, Oklahoma",OKLAHOMA
40127,"Pushmataha County, Oklahoma",OKLAHOMA
40109,"Oklahoma County, Oklahoma",OKLAHOMA
40121,"Pittsburg County, Oklahoma",OKLAHOMA
40055,"Greer County, Oklahoma",OKLAHOMA
40059,"Harper County, Oklahoma",OKLAHOMA
40011,"Blaine County, Oklahoma",OKLAHOMA
40143,"Tulsa County, Oklahoma",OKLAHOMA
40039,"Custer County, Oklahoma",OKLAHOMA
40029,"Coal County, Oklahoma",OKLAHOMA
40043,"Dewey County, Oklahoma",OKLAHOMA
40085,"Love County, Oklahoma",OKLAHOMA
40115,"Ottawa County, Oklahoma",OKLAHOMA
40129,"Roger Mills County, Oklahoma",OKLAHOMA
40007,"Beaver County, Oklahoma",OKLAHOMA
40001,"Adair County, Oklahoma",OKLAHOMA
40069,"Johnston County, Oklahoma",OKLAHOMA
40045,"Ellis County, Oklahoma",OKLAHOMA
40015,"Caddo County, Oklahoma",OKLAHOMA
40061,"Haskell County, Oklahoma",OKLAHOMA
40151,"Woods County, Oklahoma",OKLAHOMA
40033,"Cotton County, Oklahoma",OKLAHOMA
40019,"Carter County, Oklahoma",OKLAHOMA
40083,"Logan County, Oklahoma",OKLAHOMA
40091,"McIntosh County, Oklahoma",OKLAHOMA
40057,"Harmon County, Oklahoma",OKLAHOMA
40131,"Rogers County, Oklahoma",OKLAHOMA
40047,"Garfield County, Oklahoma",OKLAHOMA
40147,"Washington County, Oklahoma",OKLAHOMA
40149,"Washita County, Oklahoma",OKLAHOMA
40093,"Major County, Oklahoma",OKLAHOMA
40025,"Cimarron County, Oklahoma",OKLAHOMA
40003,"Alfalfa County, Oklahoma",OKLAHOMA
40099,"Murray County, Oklahoma",OKLAHOMA
40037,"Creek County, Oklahoma",OKLAHOMA
40081,"Lincoln County, Oklahoma",OKLAHOMA
40009,"Beckham County, Oklahoma",OKLAHOMA
40041,"Delaware County, Oklahoma",OKLAHOMA
40107,"Okfuskee County, Oklahoma",OKLAHOMA
40137,"Stephens County, Oklahoma",OKLAHOMA
40035,"Craig County, Oklahoma",OKLAHOMA
40073,"Kingfisher County, Oklahoma",OKLAHOMA
41017,"Deschutes County, Oregon",OREGON
41003,"Benton County, Oregon",OREGON
41015,"Curry County, Oregon",OREGON
41061,"Union County, Oregon",OREGON
41055,"Sherman County, Oregon",OREGON
41051,"Multnomah County, Oregon",OREGON
41007,"Clatsop County, Oregon",OREGON
41033,"Josephine County, Oregon",OREGON
41031,"Jefferson County, Oregon",OREGON
41039,"Lane County, Oregon",OREGON
41023,"Grant County, Oregon",OREGON
41019,"Douglas County, Oregon",OREGON
41045,"Malheur County, Oregon",OREGON
41043,"Linn County, Oregon",OREGON
41047,"Marion County, Oregon",OREGON
41065,"Wasco County, Oregon",OREGON
41021,"Gilliam County, Oregon",OREGON
41001,"Baker County, Oregon",OREGON
41029,"Jackson County, Oregon",OREGON
41035,"Klamath County, Oregon",OREGON
41067,"Washington County, Oregon",OREGON
41027,"Hood River County, Oregon",OREGON
41009,"Columbia County, Oregon",OREGON
41011,"Coos County, Oregon",OREGON
41013,"Crook County, Oregon",OREGON
41063,"Wallowa County, Oregon",OREGON
41071,"Yamhill County, Oregon",OREGON
41025,"Harney County, Oregon",OREGON
41069,"Wheeler County, Oregon",OREGON
41059,"Umatilla County, Oregon",OREGON
41053,"Polk County, Oregon",OREGON
41049,"Morrow County, Oregon",OREGON
41057,"Tillamook County, Oregon",OREGON
41041,"Lincoln County, Oregon",OREGON
41005,"Clackamas County, Oregon",OREGON
41037,"Lake County, Oregon",OREGON
42003,"Allegheny County, Pennsylvania",PENNSYLVANIA
42071,"Lancaster County, Pennsylvania",PENNSYLVANIA
42101,"Philadelphia County, Pennsylvania",PENNSYLVANIA
42029,"Chester County, Pennsylvania",PENNSYLVANIA
42045,"Delaware County, Pennsylvania",PENNSYLVANIA
42017,"Bucks County, Pennsylvania",PENNSYLVANIA
42095,"Northampton County, Pennsylvania",PENNSYLVANIA
42127,"Wayne County, Pennsylvania",PENNSYLVANIA
42041,"Cumberland County, Pennsylvania",PENNSYLVANIA
42099,"Perry County, Pennsylvania",PENNSYLVANIA
42133,"York County, Pennsylvania",PENNSYLVANIA
42125,"Washington County, Pennsylvania",PENNSYLVANIA
42063,"Indiana County, Pennsylvania",PENNSYLVANIA
42005,"Armstrong County, Pennsylvania",PENNSYLVANIA
42043,"Dauphin County, Pennsylvania",PENNSYLVANIA
42103,"Pike County, Pennsylvania",PENNSYLVANIA
42111,"Somerset County, Pennsylvania",PENNSYLVANIA
